# x_m, y_m, w_tr_right_m, w_tr_left_m
38.31596, -19.71827, 1.10000, 1.10000
38.28256, -19.62402, 1.10000, 1.10000
38.24921, -19.52974, 1.10000, 1.10000
38.21592, -19.43545, 1.10000, 1.10000
38.18267, -19.34113, 1.10000, 1.10000
38.14946, -19.24681, 1.10000, 1.10000
38.11628, -19.15247, 1.10000, 1.10000
38.08312, -19.05813, 1.10000, 1.10000
38.04995, -18.96379, 1.10000, 1.10000
38.01678, -18.86946, 1.10000, 1.10000
37.98356, -18.77513, 1.10000, 1.10000
37.95031, -18.68083, 1.10000, 1.10000
37.91699, -18.58654, 1.10000, 1.10000
37.88360, -18.49228, 1.10000, 1.10000
37.85012, -18.39805, 1.10000, 1.10000
37.81654, -18.30386, 1.10000, 1.10000
37.78284, -18.20971, 1.10000, 1.10000
37.74900, -18.11561, 1.10000, 1.10000
37.71499, -18.02157, 1.10000, 1.10000
37.68080, -17.92759, 1.10000, 1.10000
37.64645, -17.83368, 1.10000, 1.10000
37.61195, -17.73982, 1.10000, 1.10000
37.57732, -17.64600, 1.10000, 1.10000
37.54260, -17.55223, 1.10000, 1.10000
37.50787, -17.45845, 1.10000, 1.10000
37.47323, -17.36464, 1.10000, 1.10000
37.43875, -17.27077, 1.10000, 1.10000
37.40452, -17.17681, 1.10000, 1.10000
37.37062, -17.08273, 1.10000, 1.10000
37.33713, -16.98851, 1.10000, 1.10000
37.30412, -16.89411, 1.10000, 1.10000
37.27166, -16.79952, 1.10000, 1.10000
37.23985, -16.70471, 1.10000, 1.10000
37.20877, -16.60967, 1.10000, 1.10000
37.17849, -16.51435, 1.10000, 1.10000
37.14910, -16.41876, 1.10000, 1.10000
37.12069, -16.32288, 1.10000, 1.10000
37.09334, -16.22668, 1.10000, 1.10000
37.06713, -16.13017, 1.10000, 1.10000
37.04210, -16.03335, 1.10000, 1.10000
37.01827, -15.93622, 1.10000, 1.10000
36.99566, -15.83880, 1.10000, 1.10000
36.97431, -15.74109, 1.10000, 1.10000
36.95423, -15.64312, 1.10000, 1.10000
36.93545, -15.54489, 1.10000, 1.10000
36.91799, -15.44641, 1.10000, 1.10000
36.90189, -15.34771, 1.10000, 1.10000
36.88715, -15.24879, 1.10000, 1.10000
36.87381, -15.14967, 1.10000, 1.10000
36.86189, -15.05037, 1.10000, 1.10000
36.85141, -14.95091, 1.10000, 1.10000
36.84241, -14.85130, 1.10000, 1.10000
36.83490, -14.75157, 1.10000, 1.10000
36.82892, -14.65174, 1.10000, 1.10000
36.82448, -14.55183, 1.10000, 1.10000
36.82155, -14.45186, 1.10000, 1.10000
36.82013, -14.35185, 1.10000, 1.10000
36.82020, -14.25184, 1.10000, 1.10000
36.82172, -14.15184, 1.10000, 1.10000
36.82466, -14.05187, 1.10000, 1.10000
36.82898, -13.95195, 1.10000, 1.10000
36.83464, -13.85210, 1.10000, 1.10000
36.84160, -13.75234, 1.10000, 1.10000
36.84984, -13.65267, 1.10000, 1.10000
36.85932, -13.55311, 1.10000, 1.10000
36.87002, -13.45368, 1.10000, 1.10000
36.88190, -13.35438, 1.10000, 1.10000
36.89493, -13.25522, 1.10000, 1.10000
36.90908, -13.15622, 1.10000, 1.10000
36.92432, -13.05738, 1.10000, 1.10000
36.94063, -12.95871, 1.10000, 1.10000
36.95801, -12.86023, 1.10000, 1.10000
36.97645, -12.76194, 1.10000, 1.10000
36.99592, -12.66384, 1.10000, 1.10000
37.01644, -12.56596, 1.10000, 1.10000
37.03798, -12.46831, 1.10000, 1.10000
37.06056, -12.37088, 1.10000, 1.10000
37.08417, -12.27370, 1.10000, 1.10000
37.10879, -12.17678, 1.10000, 1.10000
37.13443, -12.08011, 1.10000, 1.10000
37.16107, -11.98372, 1.10000, 1.10000
37.18870, -11.88761, 1.10000, 1.10000
37.21733, -11.79179, 1.10000, 1.10000
37.24694, -11.69626, 1.10000, 1.10000
37.27752, -11.60105, 1.10000, 1.10000
37.30908, -11.50615, 1.10000, 1.10000
37.34159, -11.41158, 1.10000, 1.10000
37.37505, -11.31734, 1.10000, 1.10000
37.40947, -11.22344, 1.10000, 1.10000
37.44481, -11.12989, 1.10000, 1.10000
37.48109, -11.03669, 1.10000, 1.10000
37.51828, -10.94386, 1.10000, 1.10000
37.55639, -10.85140, 1.10000, 1.10000
37.59540, -10.75932, 1.10000, 1.10000
37.63531, -10.66762, 1.10000, 1.10000
37.67610, -10.57631, 1.10000, 1.10000
37.71777, -10.48540, 1.10000, 1.10000
37.76031, -10.39490, 1.10000, 1.10000
37.80371, -10.30480, 1.10000, 1.10000
37.84797, -10.21512, 1.10000, 1.10000
37.89307, -10.12587, 1.10000, 1.10000
37.93900, -10.03703, 1.10000, 1.10000
37.98576, -9.94863, 1.10000, 1.10000
38.03332, -9.86066, 1.10000, 1.10000
38.08172, -9.77314, 1.10000, 1.10000
38.13098, -9.68612, 1.10000, 1.10000
38.18115, -9.59960, 1.10000, 1.10000
38.23225, -9.51364, 1.10000, 1.10000
38.28434, -9.42826, 1.10000, 1.10000
38.33744, -9.34352, 1.10000, 1.10000
38.39161, -9.25945, 1.10000, 1.10000
38.44688, -9.17610, 1.10000, 1.10000
38.50330, -9.09352, 1.10000, 1.10000
38.56089, -9.01176, 1.10000, 1.10000
38.61970, -8.93086, 1.10000, 1.10000
38.67976, -8.85088, 1.10000, 1.10000
38.74111, -8.77190, 1.10000, 1.10000
38.80381, -8.69397, 1.10000, 1.10000
38.86788, -8.61717, 1.10000, 1.10000
38.93334, -8.54155, 1.10000, 1.10000
39.00017, -8.46713, 1.10000, 1.10000
39.06836, -8.39396, 1.10000, 1.10000
39.13786, -8.32205, 1.10000, 1.10000
39.20863, -8.25137, 1.10000, 1.10000
39.28055, -8.18187, 1.10000, 1.10000
39.35355, -8.11350, 1.10000, 1.10000
39.42752, -8.04619, 1.10000, 1.10000
39.50241, -7.97991, 1.10000, 1.10000
39.57814, -7.91459, 1.10000, 1.10000
39.65465, -7.85019, 1.10000, 1.10000
39.73187, -7.78664, 1.10000, 1.10000
39.80975, -7.72390, 1.10000, 1.10000
39.88821, -7.66189, 1.10000, 1.10000
39.96720, -7.60056, 1.10000, 1.10000
40.04666, -7.53984, 1.10000, 1.10000
40.12654, -7.47968, 1.10000, 1.10000
40.20678, -7.42000, 1.10000, 1.10000
40.28734, -7.36075, 1.10000, 1.10000
40.36819, -7.30189, 1.10000, 1.10000
40.44931, -7.24341, 1.10000, 1.10000
40.53069, -7.18530, 1.10000, 1.10000
40.61232, -7.12754, 1.10000, 1.10000
40.69420, -7.07013, 1.10000, 1.10000
40.77631, -7.01305, 1.10000, 1.10000
40.85864, -6.95628, 1.10000, 1.10000
40.94118, -6.89983, 1.10000, 1.10000
41.02392, -6.84367, 1.10000, 1.10000
41.10685, -6.78779, 1.10000, 1.10000
41.18997, -6.73219, 1.10000, 1.10000
41.27325, -6.67684, 1.10000, 1.10000
41.35670, -6.62173, 1.10000, 1.10000
41.44030, -6.56686, 1.10000, 1.10000
41.52404, -6.51220, 1.10000, 1.10000
41.60792, -6.45775, 1.10000, 1.10000
41.69192, -6.40349, 1.10000, 1.10000
41.77604, -6.34941, 1.10000, 1.10000
41.86026, -6.29550, 1.10000, 1.10000
41.94458, -6.24174, 1.10000, 1.10000
42.02899, -6.18812, 1.10000, 1.10000
42.11348, -6.13463, 1.10000, 1.10000
42.19804, -6.08124, 1.10000, 1.10000
42.28266, -6.02796, 1.10000, 1.10000
42.36734, -5.97477, 1.10000, 1.10000
42.45206, -5.92164, 1.10000, 1.10000
42.53682, -5.86858, 1.10000, 1.10000
42.62161, -5.81556, 1.10000, 1.10000
42.70642, -5.76258, 1.10000, 1.10000
42.79124, -5.70961, 1.10000, 1.10000
42.87606, -5.65664, 1.10000, 1.10000
42.96088, -5.60367, 1.10000, 1.10000
43.04568, -5.55068, 1.10000, 1.10000
43.13047, -5.49766, 1.10000, 1.10000
43.21523, -5.44460, 1.10000, 1.10000
43.29998, -5.39151, 1.10000, 1.10000
43.38470, -5.33839, 1.10000, 1.10000
43.46941, -5.28524, 1.10000, 1.10000
43.55410, -5.23208, 1.10000, 1.10000
43.63879, -5.17889, 1.10000, 1.10000
43.72346, -5.12568, 1.10000, 1.10000
43.80812, -5.07246, 1.10000, 1.10000
43.89277, -5.01923, 1.10000, 1.10000
43.97742, -4.96599, 1.10000, 1.10000
44.06206, -4.91273, 1.10000, 1.10000
44.14670, -4.85948, 1.10000, 1.10000
44.23134, -4.80622, 1.10000, 1.10000
44.31598, -4.75296, 1.10000, 1.10000
44.40062, -4.69971, 1.10000, 1.10000
44.48526, -4.64646, 1.10000, 1.10000
44.56991, -4.59322, 1.10000, 1.10000
44.65457, -4.54000, 1.10000, 1.10000
44.73923, -4.48678, 1.10000, 1.10000
44.82391, -4.43358, 1.10000, 1.10000
44.90860, -4.38040, 1.10000, 1.10000
44.99330, -4.32725, 1.10000, 1.10000
45.07801, -4.27411, 1.10000, 1.10000
45.16275, -4.22101, 1.10000, 1.10000
45.24750, -4.16793, 1.10000, 1.10000
45.33227, -4.11488, 1.10000, 1.10000
45.41706, -4.06187, 1.10000, 1.10000
45.50188, -4.00890, 1.10000, 1.10000
45.58672, -3.95597, 1.10000, 1.10000
45.67159, -3.90308, 1.10000, 1.10000
45.75649, -3.85024, 1.10000, 1.10000
45.84142, -3.79744, 1.10000, 1.10000
45.92637, -3.74469, 1.10000, 1.10000
46.01135, -3.69198, 1.10000, 1.10000
46.09636, -3.63932, 1.10000, 1.10000
46.18139, -3.58669, 1.10000, 1.10000
46.26645, -3.53410, 1.10000, 1.10000
46.35152, -3.48154, 1.10000, 1.10000
46.43662, -3.42901, 1.10000, 1.10000
46.52173, -3.37652, 1.10000, 1.10000
46.60685, -3.32405, 1.10000, 1.10000
46.69200, -3.27160, 1.10000, 1.10000
46.77715, -3.21917, 1.10000, 1.10000
46.86232, -3.16676, 1.10000, 1.10000
46.94749, -3.11437, 1.10000, 1.10000
47.03268, -3.06199, 1.10000, 1.10000
47.11787, -3.00962, 1.10000, 1.10000
47.20306, -2.95726, 1.10000, 1.10000
47.28826, -2.90490, 1.10000, 1.10000
47.37346, -2.85255, 1.10000, 1.10000
47.45867, -2.80020, 1.10000, 1.10000
47.54387, -2.74784, 1.10000, 1.10000
47.62906, -2.69548, 1.10000, 1.10000
47.71426, -2.64312, 1.10000, 1.10000
47.79944, -2.59074, 1.10000, 1.10000
47.88462, -2.53835, 1.10000, 1.10000
47.96979, -2.48595, 1.10000, 1.10000
48.05495, -2.43353, 1.10000, 1.10000
48.14010, -2.38109, 1.10000, 1.10000
48.22523, -2.32863, 1.10000, 1.10000
48.31035, -2.27614, 1.10000, 1.10000
48.39545, -2.22363, 1.10000, 1.10000
48.48053, -2.17108, 1.10000, 1.10000
48.56560, -2.11851, 1.10000, 1.10000
48.65064, -2.06589, 1.10000, 1.10000
48.73566, -2.01324, 1.10000, 1.10000
48.82065, -1.96055, 1.10000, 1.10000
48.90561, -1.90782, 1.10000, 1.10000
48.99055, -1.85504, 1.10000, 1.10000
49.07546, -1.80222, 1.10000, 1.10000
49.16034, -1.74934, 1.10000, 1.10000
49.24518, -1.69641, 1.10000, 1.10000
49.32999, -1.64343, 1.10000, 1.10000
49.41476, -1.59038, 1.10000, 1.10000
49.49950, -1.53728, 1.10000, 1.10000
49.58420, -1.48411, 1.10000, 1.10000
49.66885, -1.43088, 1.10000, 1.10000
49.75346, -1.37758, 1.10000, 1.10000
49.83803, -1.32421, 1.10000, 1.10000
49.92255, -1.27077, 1.10000, 1.10000
50.00703, -1.21725, 1.10000, 1.10000
50.09145, -1.16366, 1.10000, 1.10000
50.17582, -1.10998, 1.10000, 1.10000
50.26014, -1.05622, 1.10000, 1.10000
50.34441, -1.00238, 1.10000, 1.10000
50.42862, -0.94844, 1.10000, 1.10000
50.51277, -0.89442, 1.10000, 1.10000
50.59686, -0.84030, 1.10000, 1.10000
50.68089, -0.78610, 1.10000, 1.10000
50.76486, -0.73179, 1.10000, 1.10000
50.84876, -0.67738, 1.10000, 1.10000
50.93259, -0.62286, 1.10000, 1.10000
51.01635, -0.56822, 1.10000, 1.10000
51.10005, -0.51349, 1.10000, 1.10000
51.18368, -0.45867, 1.10000, 1.10000
51.26725, -0.40376, 1.10000, 1.10000
51.35075, -0.34872, 1.10000, 1.10000
51.43412, -0.29351, 1.10000, 1.10000
51.51733, -0.23804, 1.10000, 1.10000
51.60032, -0.18225, 1.10000, 1.10000
51.68303, -0.12604, 1.10000, 1.10000
51.76538, -0.06930, 1.10000, 1.10000
51.84729, -0.01193, 1.10000, 1.10000
51.92868, 0.04618, 1.10000, 1.10000
52.00946, 0.10513, 1.10000, 1.10000
52.08956, 0.16501, 1.10000, 1.10000
52.16889, 0.22591, 1.10000, 1.10000
52.24736, 0.28792, 1.10000, 1.10000
52.32487, 0.35113, 1.10000, 1.10000
52.40132, 0.41562, 1.10000, 1.10000
52.47659, 0.48149, 1.10000, 1.10000
52.55058, 0.54879, 1.10000, 1.10000
52.62321, 0.61757, 1.10000, 1.10000
52.69440, 0.68783, 1.10000, 1.10000
52.76404, 0.75962, 1.10000, 1.10000
52.83213, 0.83288, 1.10000, 1.10000
52.89871, 0.90753, 1.10000, 1.10000
52.96380, 0.98348, 1.10000, 1.10000
53.02746, 1.06063, 1.10000, 1.10000
53.08971, 1.13892, 1.10000, 1.10000
53.15057, 1.21828, 1.10000, 1.10000
53.21009, 1.29866, 1.10000, 1.10000
53.26829, 1.38000, 1.10000, 1.10000
53.32519, 1.46225, 1.10000, 1.10000
53.38084, 1.54535, 1.10000, 1.10000
53.43525, 1.62927, 1.10000, 1.10000
53.48847, 1.71394, 1.10000, 1.10000
53.54052, 1.79934, 1.10000, 1.10000
53.59143, 1.88542, 1.10000, 1.10000
53.64122, 1.97216, 1.10000, 1.10000
53.68993, 2.05950, 1.10000, 1.10000
53.73757, 2.14743, 1.10000, 1.10000
53.78419, 2.23591, 1.10000, 1.10000
53.82980, 2.32491, 1.10000, 1.10000
53.87444, 2.41440, 1.10000, 1.10000
53.91814, 2.50435, 1.10000, 1.10000
53.96095, 2.59473, 1.10000, 1.10000
54.00290, 2.68551, 1.10000, 1.10000
54.04403, 2.77667, 1.10000, 1.10000
54.08438, 2.86817, 1.10000, 1.10000
54.12400, 2.95999, 1.10000, 1.10000
54.16293, 3.05210, 1.10000, 1.10000
54.20122, 3.14449, 1.10000, 1.10000
54.23891, 3.23711, 1.10000, 1.10000
54.27605, 3.32996, 1.10000, 1.10000
54.31269, 3.42301, 1.10000, 1.10000
54.34888, 3.51623, 1.10000, 1.10000
54.38467, 3.60961, 1.10000, 1.10000
54.42010, 3.70312, 1.10000, 1.10000
54.45523, 3.79675, 1.10000, 1.10000
54.49010, 3.89047, 1.10000, 1.10000
54.52477, 3.98427, 1.10000, 1.10000
54.55929, 4.07813, 1.10000, 1.10000
54.59370, 4.17202, 1.10000, 1.10000
54.62805, 4.26594, 1.10000, 1.10000
54.66239, 4.35985, 1.10000, 1.10000
54.69677, 4.45376, 1.10000, 1.10000
54.73124, 4.54763, 1.10000, 1.10000
54.76584, 4.64145, 1.10000, 1.10000
54.80062, 4.73521, 1.10000, 1.10000
54.83563, 4.82888, 1.10000, 1.10000
54.87091, 4.92245, 1.10000, 1.10000
54.90650, 5.01590, 1.10000, 1.10000
54.94246, 5.10922, 1.10000, 1.10000
54.97883, 5.20237, 1.10000, 1.10000
55.01566, 5.29534, 1.10000, 1.10000
55.05300, 5.38811, 1.10000, 1.10000
55.09089, 5.48066, 1.10000, 1.10000
55.12939, 5.57295, 1.10000, 1.10000
55.16855, 5.66497, 1.10000, 1.10000
55.20841, 5.75669, 1.10000, 1.10000
55.24903, 5.84807, 1.10000, 1.10000
55.29045, 5.93909, 1.10000, 1.10000
55.33273, 6.02972, 1.10000, 1.10000
55.37592, 6.11992, 1.10000, 1.10000
55.42007, 6.20965, 1.10000, 1.10000
55.46523, 6.29888, 1.10000, 1.10000
55.51146, 6.38757, 1.10000, 1.10000
55.55881, 6.47566, 1.10000, 1.10000
55.60733, 6.56311, 1.10000, 1.10000
55.65708, 6.64987, 1.10000, 1.10000
55.70811, 6.73589, 1.10000, 1.10000
55.76047, 6.82110, 1.10000, 1.10000
55.81421, 6.90545, 1.10000, 1.10000
55.86940, 6.98887, 1.10000, 1.10000
55.92607, 7.07128, 1.10000, 1.10000
55.98428, 7.15261, 1.10000, 1.10000
56.04408, 7.23279, 1.10000, 1.10000
56.10550, 7.31173, 1.10000, 1.10000
56.16859, 7.38935, 1.10000, 1.10000
56.23337, 7.46557, 1.10000, 1.10000
56.29989, 7.54028, 1.10000, 1.10000
56.36817, 7.61339, 1.10000, 1.10000
56.43823, 7.68479, 1.10000, 1.10000
56.51012, 7.75434, 1.10000, 1.10000
56.58382, 7.82199, 1.10000, 1.10000
56.65925, 7.88770, 1.10000, 1.10000
56.73633, 7.95146, 1.10000, 1.10000
56.81498, 8.01327, 1.10000, 1.10000
56.89511, 8.07314, 1.10000, 1.10000
56.97659, 8.13116, 1.10000, 1.10000
57.05933, 8.18738, 1.10000, 1.10000
57.14320, 8.24188, 1.10000, 1.10000
57.22812, 8.29472, 1.10000, 1.10000
57.31401, 8.34597, 1.10000, 1.10000
57.40079, 8.39569, 1.10000, 1.10000
57.48839, 8.44396, 1.10000, 1.10000
57.57673, 8.49084, 1.10000, 1.10000
57.66576, 8.53641, 1.10000, 1.10000
57.75541, 8.58074, 1.10000, 1.10000
57.84563, 8.62390, 1.10000, 1.10000
57.93636, 8.66596, 1.10000, 1.10000
58.02756, 8.70699, 1.10000, 1.10000
58.11919, 8.74706, 1.10000, 1.10000
58.21120, 8.78624, 1.10000, 1.10000
58.30356, 8.82459, 1.10000, 1.10000
58.39623, 8.86218, 1.10000, 1.10000
58.48918, 8.89908, 1.10000, 1.10000
58.58237, 8.93535, 1.10000, 1.10000
58.67578, 8.97105, 1.10000, 1.10000
58.76938, 9.00626, 1.10000, 1.10000
58.86314, 9.04104, 1.10000, 1.10000
58.95703, 9.07545, 1.10000, 1.10000
59.05104, 9.10955, 1.10000, 1.10000
59.14513, 9.14340, 1.10000, 1.10000
59.23930, 9.17707, 1.10000, 1.10000
59.33350, 9.21062, 1.10000, 1.10000
59.42771, 9.24415, 1.10000, 1.10000
59.52190, 9.27775, 1.10000, 1.10000
59.61604, 9.31149, 1.10000, 1.10000
59.71006, 9.34554, 1.10000, 1.10000
59.80391, 9.38007, 1.10000, 1.10000
59.89752, 9.41526, 1.10000, 1.10000
59.99081, 9.45129, 1.10000, 1.10000
60.08370, 9.48834, 1.10000, 1.10000
60.17611, 9.52659, 1.10000, 1.10000
60.26794, 9.56620, 1.10000, 1.10000
60.35910, 9.60735, 1.10000, 1.10000
60.44948, 9.65019, 1.10000, 1.10000
60.53896, 9.69488, 1.10000, 1.10000
60.62744, 9.74157, 1.10000, 1.10000
60.71477, 9.79040, 1.10000, 1.10000
60.80078, 9.84149, 1.10000, 1.10000
60.88531, 9.89496, 1.10000, 1.10000
60.96821, 9.95092, 1.10000, 1.10000
61.04950, 10.00921, 1.10000, 1.10000
61.12929, 10.06957, 1.10000, 1.10000
61.20768, 10.13173, 1.10000, 1.10000
61.28481, 10.19540, 1.10000, 1.10000
61.36089, 10.26031, 1.10000, 1.10000
61.43616, 10.32615, 1.10000, 1.10000
61.51086, 10.39265, 1.10000, 1.10000
61.58518, 10.45955, 1.10000, 1.10000
61.65917, 10.52683, 1.10000, 1.10000
61.73283, 10.59445, 1.10000, 1.10000
61.80619, 10.66243, 1.10000, 1.10000
61.87916, 10.73083, 1.10000, 1.10000
61.95145, 10.79995, 1.10000, 1.10000
62.02270, 10.87012, 1.10000, 1.10000
62.09256, 10.94170, 1.10000, 1.10000
62.16072, 11.01494, 1.10000, 1.10000
62.22692, 11.08996, 1.10000, 1.10000
62.29093, 11.16684, 1.10000, 1.10000
62.35251, 11.24568, 1.10000, 1.10000
62.41153, 11.32646, 1.10000, 1.10000
62.46800, 11.40905, 1.10000, 1.10000
62.52195, 11.49332, 1.10000, 1.10000
62.57341, 11.57913, 1.10000, 1.10000
62.62243, 11.66634, 1.10000, 1.10000
62.66903, 11.75486, 1.10000, 1.10000
62.71324, 11.84459, 1.10000, 1.10000
62.75513, 11.93543, 1.10000, 1.10000
62.79474, 12.02728, 1.10000, 1.10000
62.83216, 12.12005, 1.10000, 1.10000
62.86747, 12.21365, 1.10000, 1.10000
62.90075, 12.30797, 1.10000, 1.10000
62.93208, 12.40296, 1.10000, 1.10000
62.96156, 12.49853, 1.10000, 1.10000
62.98927, 12.59464, 1.10000, 1.10000
63.01531, 12.69120, 1.10000, 1.10000
63.03976, 12.78818, 1.10000, 1.10000
63.06273, 12.88552, 1.10000, 1.10000
63.08429, 12.98318, 1.10000, 1.10000
63.10454, 13.08112, 1.10000, 1.10000
63.12356, 13.17930, 1.10000, 1.10000
63.14145, 13.27770, 1.10000, 1.10000
63.15829, 13.37627, 1.10000, 1.10000
63.17417, 13.47501, 1.10000, 1.10000
63.18916, 13.57388, 1.10000, 1.10000
63.20336, 13.67288, 1.10000, 1.10000
63.21684, 13.77197, 1.10000, 1.10000
63.22968, 13.87114, 1.10000, 1.10000
63.24196, 13.97038, 1.10000, 1.10000
63.25376, 14.06969, 1.10000, 1.10000
63.26515, 14.16904, 1.10000, 1.10000
63.27620, 14.26842, 1.10000, 1.10000
63.28696, 14.36784, 1.10000, 1.10000
63.29748, 14.46729, 1.10000, 1.10000
63.30783, 14.56675, 1.10000, 1.10000
63.31807, 14.66623, 1.10000, 1.10000
63.32824, 14.76571, 1.10000, 1.10000
63.33841, 14.86519, 1.10000, 1.10000
63.34865, 14.96467, 1.10000, 1.10000
63.35900, 15.06413, 1.10000, 1.10000
63.36952, 15.16357, 1.10000, 1.10000
63.38028, 15.26299, 1.10000, 1.10000
63.39134, 15.36238, 1.10000, 1.10000
63.40276, 15.46173, 1.10000, 1.10000
63.41459, 15.56103, 1.10000, 1.10000
63.42690, 15.66027, 1.10000, 1.10000
63.43975, 15.75944, 1.10000, 1.10000
63.45321, 15.85853, 1.10000, 1.10000
63.46732, 15.95753, 1.10000, 1.10000
63.48217, 16.05643, 1.10000, 1.10000
63.49780, 16.15520, 1.10000, 1.10000
63.51428, 16.25384, 1.10000, 1.10000
63.53168, 16.35232, 1.10000, 1.10000
63.55005, 16.45062, 1.10000, 1.10000
63.56946, 16.54873, 1.10000, 1.10000
63.58997, 16.64661, 1.10000, 1.10000
63.61164, 16.74424, 1.10000, 1.10000
63.63452, 16.84160, 1.10000, 1.10000
63.65869, 16.93865, 1.10000, 1.10000
63.68419, 17.03535, 1.10000, 1.10000
63.71110, 17.13168, 1.10000, 1.10000
63.73945, 17.22759, 1.10000, 1.10000
63.76929, 17.32305, 1.10000, 1.10000
63.80064, 17.41802, 1.10000, 1.10000
63.83352, 17.51247, 1.10000, 1.10000
63.86794, 17.60638, 1.10000, 1.10000
63.90385, 17.69972, 1.10000, 1.10000
63.94121, 17.79250, 1.10000, 1.10000
63.97999, 17.88469, 1.10000, 1.10000
64.02015, 17.97628, 1.10000, 1.10000
64.06168, 18.06726, 1.10000, 1.10000
64.10454, 18.15763, 1.10000, 1.10000
64.14870, 18.24736, 1.10000, 1.10000
64.19415, 18.33645, 1.10000, 1.10000
64.24085, 18.42488, 1.10000, 1.10000
64.28879, 18.51266, 1.10000, 1.10000
64.33793, 18.59976, 1.10000, 1.10000
64.38825, 18.68619, 1.10000, 1.10000
64.43974, 18.77193, 1.10000, 1.10000
64.49236, 18.85698, 1.10000, 1.10000
64.54610, 18.94132, 1.10000, 1.10000
64.60094, 19.02496, 1.10000, 1.10000
64.65685, 19.10788, 1.10000, 1.10000
64.71383, 19.19007, 1.10000, 1.10000
64.77184, 19.27153, 1.10000, 1.10000
64.83088, 19.35226, 1.10000, 1.10000
64.89093, 19.43223, 1.10000, 1.10000
64.95196, 19.51146, 1.10000, 1.10000
65.01397, 19.58992, 1.10000, 1.10000
65.07694, 19.66761, 1.10000, 1.10000
65.14086, 19.74453, 1.10000, 1.10000
65.20571, 19.82066, 1.10000, 1.10000
65.27148, 19.89600, 1.10000, 1.10000
65.33816, 19.97054, 1.10000, 1.10000
65.40574, 20.04426, 1.10000, 1.10000
65.47420, 20.11716, 1.10000, 1.10000
65.54353, 20.18924, 1.10000, 1.10000
65.61371, 20.26048, 1.10000, 1.10000
65.68474, 20.33089, 1.10000, 1.10000
65.75658, 20.40046, 1.10000, 1.10000
65.82923, 20.46919, 1.10000, 1.10000
65.90266, 20.53708, 1.10000, 1.10000
65.97686, 20.60413, 1.10000, 1.10000
66.05181, 20.67034, 1.10000, 1.10000
66.12749, 20.73572, 1.10000, 1.10000
66.20388, 20.80026, 1.10000, 1.10000
66.28097, 20.86397, 1.10000, 1.10000
66.35873, 20.92685, 1.10000, 1.10000
66.43716, 20.98891, 1.10000, 1.10000
66.51622, 21.05014, 1.10000, 1.10000
66.59591, 21.11057, 1.10000, 1.10000
66.67620, 21.17018, 1.10000, 1.10000
66.75709, 21.22899, 1.10000, 1.10000
66.83854, 21.28701, 1.10000, 1.10000
66.92055, 21.34424, 1.10000, 1.10000
67.00310, 21.40070, 1.10000, 1.10000
67.08617, 21.45638, 1.10000, 1.10000
67.16975, 21.51129, 1.10000, 1.10000
67.25382, 21.56545, 1.10000, 1.10000
67.33836, 21.61887, 1.10000, 1.10000
67.42336, 21.67155, 1.10000, 1.10000
67.50881, 21.72351, 1.10000, 1.10000
67.59469, 21.77475, 1.10000, 1.10000
67.68098, 21.82529, 1.10000, 1.10000
67.76768, 21.87513, 1.10000, 1.10000
67.85477, 21.92428, 1.10000, 1.10000
67.94223, 21.97277, 1.10000, 1.10000
68.03006, 22.02059, 1.10000, 1.10000
68.11824, 22.06776, 1.10000, 1.10000
68.20676, 22.11428, 1.10000, 1.10000
68.29563, 22.16015, 1.10000, 1.10000
68.38484, 22.20535, 1.10000, 1.10000
68.47439, 22.24984, 1.10000, 1.10000
68.56431, 22.29361, 1.10000, 1.10000
68.65458, 22.33664, 1.10000, 1.10000
68.74522, 22.37890, 1.10000, 1.10000
68.83622, 22.42036, 1.10000, 1.10000
68.92760, 22.46101, 1.10000, 1.10000
69.01934, 22.50082, 1.10000, 1.10000
69.11145, 22.53976, 1.10000, 1.10000
69.20393, 22.57781, 1.10000, 1.10000
69.29679, 22.61493, 1.10000, 1.10000
69.39003, 22.65111, 1.10000, 1.10000
69.48364, 22.68630, 1.10000, 1.10000
69.57762, 22.72049, 1.10000, 1.10000
69.67197, 22.75365, 1.10000, 1.10000
69.76669, 22.78574, 1.10000, 1.10000
69.86177, 22.81674, 1.10000, 1.10000
69.95721, 22.84660, 1.10000, 1.10000
70.05301, 22.87531, 1.10000, 1.10000
70.14916, 22.90283, 1.10000, 1.10000
70.24565, 22.92912, 1.10000, 1.10000
70.34248, 22.95416, 1.10000, 1.10000
70.43963, 22.97791, 1.10000, 1.10000
70.53709, 23.00033, 1.10000, 1.10000
70.63486, 23.02140, 1.10000, 1.10000
70.73291, 23.04108, 1.10000, 1.10000
70.83125, 23.05934, 1.10000, 1.10000
70.92984, 23.07614, 1.10000, 1.10000
71.02867, 23.09144, 1.10000, 1.10000
71.12773, 23.10521, 1.10000, 1.10000
71.22700, 23.11744, 1.10000, 1.10000
71.32644, 23.12813, 1.10000, 1.10000
71.42603, 23.13726, 1.10000, 1.10000
71.52576, 23.14485, 1.10000, 1.10000
71.62559, 23.15090, 1.10000, 1.10000
71.72550, 23.15542, 1.10000, 1.10000
71.82547, 23.15842, 1.10000, 1.10000
71.92547, 23.15992, 1.10000, 1.10000
72.02548, 23.15993, 1.10000, 1.10000
72.12548, 23.15845, 1.10000, 1.10000
