# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
26.9833378,-6.2570178,16.8051451,-1.7007937,-0.1262772,7.7129651,-4.3803474
27.0832761,-6.1599515,16.7918384,-1.7133399,-0.1299965,7.6559978,-4.2178803
27.1832144,-6.0645842,16.7775340,-1.7260940,-0.1347058,7.6007399,-3.9941414
27.2831527,-5.9709313,16.7622496,-1.7391437,-0.1405204,7.5480402,-3.9038217
27.3830910,-5.8646349,16.7433464,-1.7545027,-0.1440790,7.4961743,-3.7915338
27.4830293,-5.7610853,16.7232843,-1.7699054,-0.1480743,7.4454543,-3.6534628
27.5829676,-5.6603299,16.7021453,-1.7853757,-0.1525748,7.3962523,-3.4849693
27.6829058,-5.5624166,16.6800114,-1.8009409,-0.1576624,7.3490125,-3.2803522
27.7828441,-5.4673930,16.6569646,-1.8166320,-0.1634352,7.3042672,-3.0325264
27.8827824,-5.3753067,16.6330869,-1.8324845,-0.1700118,7.2626571,-2.7325836
27.9827207,-5.2862053,16.6084602,-1.8485390,-0.1775367,7.2249573,-1.9139692
28.0826590,-5.1889694,16.5797639,-1.8673083,-0.1946454,7.1984339,-1.0300250
28.1825973,-5.0908896,16.5486870,-1.8882850,-0.2125487,7.1841195,-0.3660170
28.2825356,-4.9959130,16.5163254,-1.9103173,-0.2257342,7.1790260,-0.0021998
28.3824739,-4.9033558,16.4824567,-1.9329681,-0.2327953,7.1789954,0.0000000
28.4824121,-4.8125342,16.4468582,-1.9557386,-0.2328380,7.1789954,0.0000000
28.5823504,-4.7227645,16.4093074,-1.9781043,-0.2256728,7.1789954,0.3692803
28.6822887,-4.6350658,16.3703545,-1.9994322,-0.2225911,7.1841343,0.5116769
28.7822270,-4.5486062,16.3297251,-2.0207702,-0.2234370,7.1912487,0.4451672
28.8821653,-4.4617143,16.2865906,-2.0423236,-0.2202810,7.1974326,0.5887766
28.9821036,-4.3740734,16.2407044,-2.0638078,-0.2135248,7.2056033,0.9136393
29.0820419,-4.2853668,16.1918202,-2.0849600,-0.2037382,7.2182639,1.3845602
29.1819802,-4.1952780,16.1396915,-2.1055484,-0.1915913,7.2374080,1.9644346
29.2819185,-4.1061941,16.0857455,-2.1248195,-0.1791140,7.2644834,2.5476653
29.3818567,-4.0277119,16.0362972,-2.1411313,-0.1727924,7.2994478,2.7932849
29.4817950,-3.9479962,15.9842439,-2.1573220,-0.1675053,7.3375916,2.9814749
29.5817333,-3.8671719,15.9295847,-2.1734434,-0.1630967,7.3780877,3.1216398
29.6816716,-3.7853634,15.8723187,-2.1895414,-0.1594404,7.4202507,3.2211944
29.7816099,-3.7026954,15.8124449,-2.2056569,-0.1564330,7.4635087,3.2860630
29.8815482,-3.6192925,15.7499624,-2.2218270,-0.1539894,7.5073809,3.3210408
29.9814865,-3.5352794,15.6848701,-2.2380849,-0.1520387,7.5514612,3.3300601
30.0814248,-3.4572667,15.6224470,-2.2531109,-0.1473951,7.5954044,3.4967509
30.1813630,-3.3834315,15.5615994,-2.2669128,-0.1412461,7.6412752,3.7527698
30.2813013,-3.3093549,15.4988398,-2.2803541,-0.1357571,7.6902001,3.9714395
30.3812396,-3.2350921,15.4342095,-2.2934731,-0.1308605,7.7416390,4.1571383
30.4811779,-3.1606983,15.3677497,-2.3063051,-0.1264980,7.7951196,4.3134885
