# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
23.7667693,1.9513748,-8.4808435,-0.2365733,0.8776486,3.2506112,-1.4333028
23.8666297,1.9700346,-8.3842219,-0.1425038,1.0278675,3.2062771,-0.4317961
23.9664901,1.9789419,-8.2842585,-0.0334422,1.1348080,3.1928004,-0.0148905
24.0663505,1.9762106,-8.1807548,0.0869201,1.1760484,3.1923346,0.0000000
24.1662108,1.9627801,-8.0871161,0.1978672,1.1695977,3.1923346,-0.0441744
24.2660712,1.9399407,-7.9982599,0.3053891,1.1741914,3.1909525,0.0000000
24.3659316,1.9062091,-7.9090516,0.4176933,1.1785298,3.1909525,0.0000000
24.4657920,1.8606872,-7.8207921,0.5345520,1.1707290,3.1909525,0.0794289
24.5656523,1.8024771,-7.7347821,0.6548823,1.1410984,3.1934372,0.3630312
24.6655127,1.7306807,-7.6523223,0.7768384,1.0841950,3.2047693,0.8647255
24.7653731,1.6553005,-7.5834734,0.8815506,0.9124877,3.2316018,2.4706627
24.8652335,1.5803717,-7.5265333,0.9571697,0.7062286,3.3070671,4.2761946
24.9650938,1.4986651,-7.4727946,1.0184156,0.5546956,3.4337643,5.4597294
25.0649542,1.4116144,-7.4222001,1.0683240,0.4424959,3.5890331,6.3001404
25.1648146,1.3206537,-7.3746926,1.1091923,0.3579643,3.7602430,6.9385891
25.2646750,1.2272166,-7.3302149,1.1427189,0.2926273,3.9402040,2.3772816
25.3645353,1.1327372,-7.2887099,1.1701303,0.2402704,4.0000000,0.0000000
25.4643957,1.0386493,-7.2501203,1.1922736,0.1960514,4.0000000,0.0000000
25.5642561,0.9364462,-7.2106462,1.2113901,0.1534557,4.0000000,0.0000000
25.6641165,0.8306292,-7.1718209,1.2259252,0.1023259,4.0000000,0.0000000
25.7639768,0.7292483,-7.1359094,1.2336590,0.0383875,4.0000000,-3.4873192
25.8638372,0.6329424,-7.1022240,1.2335769,-0.0446449,3.9119701,-9.9108225
25.9636976,0.5423504,-7.0700769,1.2242383,-0.1567967,3.6502210,-8.3361391
26.0635580,0.4581111,-7.0387805,1.2035773,-0.3142460,3.4145590,-6.3552519
26.1634183,0.3808633,-7.0076469,1.1686119,-0.5432899,3.2233426,-3.9276401
26.2632787,0.2817769,-6.9613250,1.0930937,-0.8403888,3.0992751,-1.4327728
26.3631391,0.1935560,-6.9101430,0.9920542,-1.1339015,3.0527613,0.0000000
26.4629995,0.1170127,-6.8536344,0.8751731,-1.2876432,3.0527613,0.0000000
26.5628598,0.0491133,-6.7897026,0.7571671,-1.2006383,3.0527613,0.8108293
