# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
31.8559947,8.7435834,12.8918489,1.3203306,0.0393805,9.4904300,-8.3679236
31.9558567,8.6470169,12.9163496,1.3243396,0.0410882,9.4019671,-8.2943683
32.0557188,8.5501656,12.9405007,1.3285231,0.0427209,9.3134526,-8.2324730
32.1555808,8.4529914,12.9642921,1.3328755,0.0442738,9.2247589,-8.1822624
32.2554429,8.3554566,12.9877140,1.3373909,0.0457422,9.1357529,-8.1792850
32.3553049,8.2586255,13.0104997,1.3419976,0.0466918,9.0459041,-8.1789911
32.4551670,8.1621110,13.0327395,1.3466508,0.0472536,8.9551572,-8.2101145
32.5550291,8.0651253,13.0546096,1.3513726,0.0477162,8.8631305,-8.2511656
32.6548911,7.9676231,13.0761097,1.3561558,0.0480792,8.7696708,-8.3017829
32.7547532,7.8695589,13.0972395,1.3609929,0.0483432,8.6746216,-8.3615505
32.8546152,7.7708872,13.1179987,1.3658766,0.0485090,8.5778235,-8.4290470
32.9544773,7.6736587,13.1379631,1.3706537,0.0472207,8.4791257,-8.6028469
33.0543393,7.5770173,13.1573371,1.3752032,0.0450922,8.3771938,-8.8334909
33.1542014,7.4796917,13.1763973,1.3795689,0.0429505,8.2712221,-9.0597117
33.2540634,7.3816461,13.1951639,1.3837492,0.0408037,8.1611073,-9.2805615
33.3539255,7.2828447,13.2136569,1.3877428,0.0386596,8.0467460,-9.4951728
33.4537875,7.1832514,13.2318964,1.3915487,0.0365256,7.9280329,-9.7035966
33.5536496,7.0843318,13.2496354,1.3951551,0.0362687,7.8048487,-9.7344535
33.6535116,6.9865081,13.2668110,1.3988625,0.0384177,7.6792876,-9.6736186
33.7533737,6.8881423,13.2836939,1.4028130,0.0407855,7.5524436,-9.6074350
33.8532357,6.7894070,13.3002260,1.4070250,0.0434060,7.4243227,-9.5351194
33.9530978,6.6904747,13.3163489,1.4115192,0.0463183,7.2949417,-9.4558062
34.0529598,6.5915181,13.3320043,1.4163195,0.0495677,7.1643298,-9.3693315
34.1528219,6.4925686,13.3471551,1.4214601,0.0531917,7.0325202,-9.2878205
34.2526839,6.3919249,13.3620128,1.4270608,0.0569770,6.8993724,-9.2010218
34.3525460,6.2917411,13.3762110,1.4330339,0.0611616,6.7648853,-9.1082010
34.4524080,6.1921457,13.3896994,1.4394099,0.0658056,6.6290682,-9.0085428
34.5522701,6.0932671,13.4024278,1.4462232,0.0709796,6.4919429,-8.9011278
34.6521321,5.9952339,13.4143456,1.4535126,0.0767664,6.3535465,-8.7849049
34.7519942,5.8981745,13.4254027,1.4613223,0.0832646,6.2139356,-8.7844972
34.8518563,5.7957904,13.4362042,1.4700981,0.0865739,6.0711218,-8.8082676
34.9517183,5.6933959,13.4460845,1.4791580,0.0897036,5.9244659,-8.8509705
35.0515804,5.5926362,13.4548768,1.4884222,0.0936425,5.7733477,-8.8785216
35.1514424,5.4936847,13.4625759,1.4979492,0.0985209,5.6176765,-8.8874535
35.2513045,5.3967148,13.4691769,1.5078050,0.1045066,5.4574033,-8.8349904
35.3511665,5.3013932,13.4747014,1.5181239,0.1129607,5.2932684,-8.0683397
35.4510286,5.1973692,13.4795089,1.5317282,0.1488856,5.1387983,-7.3434618
35.5508906,5.0958548,13.4826443,1.5487518,0.1867053,4.9940547,-6.6862946
35.6507527,4.9964373,13.4838502,1.5692197,0.2251077,4.8585150,-6.1255707
35.7506147,4.8987045,13.4828691,1.5930586,0.2624652,4.7309347,-5.6916738
35.8504768,4.8022438,13.4794435,1.6200846,0.2969326,4.6092276,-3.9902500
35.9503388,4.7046172,13.4730676,1.6535634,0.3917126,4.5219498,-2.3924308
36.0502009,4.6071597,13.4629463,1.6964564,0.4810952,4.4688034,-1.1196643
36.1500629,4.5095114,13.4481213,1.7476283,0.5509985,4.4437124,-0.2865383
36.2499250,4.4111221,13.4276249,1.8054653,0.5949135,4.4372685,0.0000000
36.3497870,4.3114412,13.4004892,1.8679470,0.6094665,4.4372685,0.0000000
36.4496491,4.2221744,13.3704013,1.9228416,0.5513558,4.4372685,1.1441611
36.5495111,4.1330898,13.3350707,1.9730385,0.4981761,4.4629439,2.0773947
36.6493732,4.0431962,13.2942694,2.0200008,0.4548668,4.5091877,2.7512961
36.7492352,3.9528199,13.2481735,2.0643012,0.4197839,4.5697127,3.2339567
36.8490973,3.8622873,13.1969590,2.1064407,0.3915747,4.6398462,3.5701114
36.9489594,3.7731363,13.1415885,2.1463087,0.3666222,4.7160588,3.8458796
37.0488214,3.6928216,13.0875052,2.1799815,0.3300102,4.7968036,4.4066882
37.1486835,3.6130578,13.0299710,2.2108739,0.2991417,4.8876832,4.8536710
37.2485455,3.5340117,12.9693128,2.2393465,0.2731645,4.9858642,5.2094472
37.3484076,3.4558500,12.9058581,2.2657172,0.2513674,5.0891349,5.4897606
37.4482696,3.3787394,12.8399339,2.2902666,0.2331674,5.1957417,5.7054748
37.5481317,3.3028467,12.7718675,2.3132437,0.2180950,5.3042674,5.8638431
37.6479937,3.2287940,12.7024277,2.3345712,0.2007175,5.4135389,6.1176909
37.7478558,3.1564349,12.6317541,2.3539462,0.1826577,5.5252379,6.4237793
37.8477178,3.0855838,12.5599499,2.3715272,0.1661300,5.6401452,6.7151976
37.9475799,3.0162975,12.4873413,2.3874254,0.1508529,5.7578142,6.9988620
38.0474419,2.9486326,12.4142543,2.4017325,0.1365526,5.8779474,7.2820725
38.1473040,2.8826455,12.3410148,2.4145206,0.1229558,6.0003892,7.5730179
38.2471660,2.8178546,12.2673297,2.4259409,0.1109118,6.1251274,7.8389008
38.3470281,2.7513425,12.1899600,2.4369924,0.1053921,6.2516240,7.8809801
38.4468901,2.6865204,12.1129083,2.4472489,0.0980108,6.3762704,8.0151938
38.5467522,2.6230948,12.0359979,2.4565796,0.0888976,6.5005886,8.2433943
38.6466142,2.5607722,11.9590520,2.4648678,0.0782682,6.6260136,8.5637103
38.7464763,2.4992589,11.8818939,2.4720150,0.0664123,6.7538460,-32.7410754
38.8463383,2.4382616,11.8043470,2.4779447,0.0536773,6.2510202,-8.8678487
