# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
13.4872433,-4.3476981,-9.5575329,2.0088575,0.1855305,5.8432543,-5.6461100
13.5871488,-4.4377904,-9.6007402,2.0269641,0.1767589,5.7459086,-6.1432447
13.6870543,-4.5271134,-9.6455318,2.0440660,0.1655580,5.6380828,-6.7216342
13.7869598,-4.6156531,-9.6917849,2.0602108,0.1578729,5.5176917,-7.1696260
13.8868653,-4.7034445,-9.7394070,2.0751330,0.1403299,5.3863115,-7.9128506
13.9867708,-4.7905169,-9.7882404,2.0885223,0.1283888,5.2374876,-8.2660532
14.0866763,-4.8769585,-9.8382201,2.1018602,0.1448410,5.0773643,-7.8704856
14.1865818,-4.9627391,-9.8894894,2.1175874,0.1705916,4.9200628,-7.5197663
14.2864873,-5.0476567,-9.9422296,2.1359923,0.1973281,4.7649225,-7.2048588
14.3863928,-5.1315159,-9.9966347,2.1570869,0.2254958,4.6113855,-6.8810283
14.4862983,-5.2141201,-10.0529147,2.1811946,0.2573645,4.4598173,-6.5586340
14.5862038,-5.2952230,-10.1112850,2.2086487,0.2928696,4.3103925,-6.2165649
14.6861093,-5.3745464,-10.1719801,2.2398882,0.3335825,4.1638138,-5.8464275
14.7860148,-5.4518243,-10.2353081,2.2755036,0.3805745,4.0210900,-5.4332426
14.8859203,-5.5266793,-10.3015734,2.3162122,0.4353591,3.8837537,-4.9558323
14.9858259,-5.5985761,-10.3710399,2.3628677,0.4998234,3.7541062,-4.3922915
15.0857314,-5.6668993,-10.4440099,2.4165280,0.5756575,3.6353384,-3.6901166
15.1856369,-5.7308933,-10.5207858,2.4784580,0.6659436,3.5324721,-2.8264563
15.2855424,-5.7896127,-10.6016363,2.5501615,0.7700059,3.4516086,-1.6030202
15.3854479,-5.8419115,-10.6867521,2.6331826,0.8968093,3.4048937,-0.4672655
15.4853534,-5.8863662,-10.7761513,2.7287670,1.0028520,3.3911556,-0.1216300
15.5852589,-5.9216718,-10.8694514,2.8313395,1.0350950,3.3875704,0.0000000
15.6851644,-5.9471564,-10.9658435,2.9351151,1.0456939,3.3875704,0.0000000
15.7850699,-5.9625084,-11.0644926,3.0390366,1.0315503,3.3875704,0.1623068
15.8849754,-5.9676270,-11.1642645,3.1412332,1.0068427,3.3923537,0.4131905
15.9848809,-5.9627477,-11.2639845,-3.0451722,0.8985373,3.4045005,1.5853921
16.0847864,-5.9490092,-11.3628718,-2.9652723,0.6971731,3.4507104,3.6984793
16.1846919,-5.9283867,-11.4605728,-2.9046146,0.5259396,3.5561777,5.0000000
16.2845974,-5.9026036,-11.5570286,-2.8581430,0.4091772,3.6939754,5.0000000
16.3845029,-5.8728832,-11.6523141,-2.8218015,0.3239051,3.8268146,5.0000000
16.4844084,-5.8400697,-11.7466229,-2.7926975,0.2646705,3.9551946,5.0000000
16.5843139,-5.8047423,-11.8400843,-2.7683408,0.2257700,4.0795367,5.0000000
16.6842194,-5.7672720,-11.9327917,-2.7469587,0.2049016,4.2001994,5.0000000
16.7841250,-5.7278976,-12.0246860,-2.7265964,0.2046060,4.3174912,5.0000000
16.8840305,-5.6866846,-12.1156782,-2.7059164,0.2104013,4.4316797,-0.2872827
16.9839360,-5.6435418,-12.2058304,-2.6843987,0.2210544,4.4251986,-7.6688309
17.0838415,-5.5983983,-12.2950359,-2.6615460,0.2369455,4.2485369,-7.7229922
17.1837470,-5.5511395,-12.3831623,-2.6368015,0.2589426,4.0628718,-7.6714899
17.2836525,-5.5016072,-12.4700332,-2.6094670,0.2890669,3.8696355,-7.5474184
17.3835580,-5.4495965,-12.5553969,-2.5785929,0.3306531,3.6696078,-7.3267259
17.4834635,-5.3948541,-12.6388782,-2.5428189,0.3893726,3.4643991,-6.9529332
17.5833690,-5.3369426,-12.7200857,-2.4999743,0.4755646,3.2577275,-6.2537672
17.6832745,-5.2748756,-12.7988446,-2.4461054,0.6137029,3.0599374,-5.3042482
17.7831800,-5.2084677,-12.8731552,-2.3753312,0.8063897,2.8815568,-0.0468949
17.8830855,-5.1360346,-12.9412014,-2.2632219,1.4411750,2.8799305,0.0000000
17.9829910,-5.0546078,-12.9989999,-2.1134948,1.4468291,2.8799305,0.0000000
18.0828965,-4.9661262,-13.0443919,-1.9797188,1.2250919,2.8799305,1.8390884
18.1828020,-4.8724757,-13.0787787,-1.8697244,0.9804847,2.9430375,3.5075612
18.2827075,-4.7756267,-13.1038606,-1.7821821,0.7742187,3.0597907,4.7515171
18.3826130,-4.6770945,-13.1213342,-1.7132300,0.6096666,3.2111874,5.0000000
18.4825185,-4.5777409,-13.1327351,-1.6590716,0.4788021,3.3631502,5.0000000
18.5824241,-4.4780154,-13.1393474,-1.6167113,0.3730191,3.5085374,5.0000000
18.6823296,-4.3781424,-13.1422250,-1.5839515,0.2856449,3.6481351,5.0000000
18.7822351,-4.2782278,-13.1422428,-1.5592542,0.2105412,3.7825844,5.0000000
18.8821406,-4.1783178,-13.1401522,-1.5416120,0.1435829,3.9124161,5.0000000
18.9820461,-4.0784203,-13.1366268,-1.5305323,0.0779110,4.0380756,5.0000000
19.0819516,-3.9785569,-13.1323073,-1.5253784,0.0294186,4.1599411,5.0000000
19.1818571,-3.8787574,-13.1276591,-1.5229618,0.0341023,4.2783367,5.0000000
19.2817626,-3.7789805,-13.1226731,-1.5184817,0.0523783,4.3935430,5.0000000
19.3816681,-3.6792205,-13.1171637,-1.5124921,0.0688537,4.5058046,5.0000000
19.4815736,-3.5795071,-13.1109681,-1.5046888,0.0870268,4.6153364,5.0000000
19.5814791,-3.4798504,-13.1039055,-1.4951039,0.1049871,4.7223284,5.0000000
