# s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
58.0616777,-2.5898570,-10.6815964,-1.9086320,0.6826101,3.4275412,3.9806701
58.1616117,-2.4967207,-10.7113521,-1.8559902,0.4027326,3.5417012,6.0000000
58.2615458,-2.4003761,-10.7379379,-1.8281126,0.1609000,3.7071358,6.0000000
58.3614798,-2.3021982,-10.7633152,-1.8230891,-0.0592692,3.8654967,-4.5263717
58.4614139,-2.2035621,-10.7894457,-1.8400983,-0.2745101,3.7466501,-5.5481756
58.5613479,-2.1058428,-10.8182910,-1.8793716,-0.4990395,3.5956201,-2.8334138
58.6612819,-2.0104154,-10.8518126,-1.9419364,-0.7415027,3.5159885,-2.4299263
58.7612160,-1.9154184,-10.8933051,-2.0239692,-0.8057985,3.4462313,-2.4250776
58.8611500,-1.8245848,-10.9423716,-2.1087196,-0.8378661,3.3751762,-2.3451095
58.9610841,-1.7395071,-10.9982702,-2.1962561,-0.8838964,3.3050117,-2.0753687
59.0610181,-1.6610015,-11.0605575,-2.2877712,-0.9444562,3.2416511,-1.6197033
59.1609521,-1.5898841,-11.1287904,-2.3844534,-1.0192174,3.1913281,-0.9427139
59.2608862,-1.5269713,-11.2025254,-2.4874066,-1.1061537,3.1616699,0.0000000
59.3608202,-1.4730791,-11.2813191,-2.5975173,-1.2004614,3.1616699,0.0000000
59.4607543,-1.4265778,-11.3695380,-2.7138198,-1.1127433,3.1616699,0.8768439
59.5606883,-1.3901142,-11.4623786,-2.8188287,-0.9899944,3.1892648,1.9303615
59.6606223,-1.3629618,-11.5584520,-2.9113809,-0.8640742,3.2491888,2.8777720
59.7605564,-1.3441607,-11.6567539,-2.9918819,-0.7461142,3.3365255,3.6939569
59.8604904,-1.3327510,-11.7562807,-3.0612687,-0.6412140,3.4453891,4.3883370
59.9604245,-1.3277728,-11.8560282,-3.1206716,-0.5503974,3.5704054,4.9836473
60.0603585,-1.3283961,-11.9587029,3.1091542,-0.5163036,3.7072722,-1.9033445
60.1602926,-1.3347749,-12.0643032,3.0527179,-0.5531605,3.6556052,-4.4256759
60.2602266,-1.3469925,-12.1670597,2.9928562,-0.6069706,3.5325483,-4.0449543
60.3601606,-1.3650605,-12.2661022,2.9281918,-0.6816406,3.4162026,-3.4011102
60.4600947,-1.3889909,-12.3605603,2.8571130,-0.7823811,3.3152175,-2.3706489
60.5600287,-1.4187955,-12.4495640,2.7777266,-0.9156117,3.2429693,-1.0137258
60.6599628,-1.4573086,-12.5380066,2.6816138,-1.0651561,3.2115788,-0.1071273
60.7598968,-1.5065657,-12.6250332,2.5699663,-1.1554525,3.2082436,0.0000000
60.8598308,-1.5641467,-12.7042162,2.4555640,-1.1658604,3.2082436,0.0000000
60.9597649,-1.6303572,-12.7763979,2.3442667,-1.0928596,3.2082436,0.7513850
61.0596989,-1.7055027,-12.8424209,2.2413356,-0.9570780,3.2315639,2.0052298
61.1596330,-1.7854791,-12.9002267,2.1544777,-0.8079875,3.2929905,3.2383554
61.2595670,-1.8627149,-12.9474487,2.0862279,-0.7024254,3.3898423,3.9284081
61.3595010,-1.9463006,-12.9913674,2.0243919,-0.6099993,3.5037400,4.5115305
61.4594351,-2.0360496,-13.0319775,1.9683440,-0.5303974,3.6301384,5.0104739
61.5593691,-2.1317755,-13.0692737,1.9174527,-0.4625445,3.7655463,5.4414242
61.6593032,-2.2332916,-13.1032506,1.8711168,-0.4050483,3.9072888,5.8161659
61.7592372,-2.3381590,-13.1333078,1.8296319,-0.3544290,4.0533161,6.0000000
61.8591712,-2.4303831,-13.1561621,1.7986584,-0.3000394,4.1986403,6.0000000
61.9591053,-2.5256482,-13.1768633,1.7715748,-0.2574279,4.3391000,6.0000000
62.0590393,-2.6233651,-13.1955111,1.7477113,-0.2237109,4.4751533,6.0000000
62.1589734,-2.7229445,-13.2122051,1.7265345,-0.1968014,4.6071906,6.0000000
62.2589074,-2.8237969,-13.2270449,1.7076156,-0.1751776,4.7355479,6.0000000
62.3588414,-2.9253332,-13.2401301,1.6906068,-0.1577225,4.8605167,6.0000000
62.4587755,-3.0269641,-13.2515604,1.6752228,-0.1436126,4.9823520,6.0000000
62.5587095,-3.1293142,-13.2615375,1.6606942,-0.1436328,5.1012782,6.0000000
62.6586436,-3.2316173,-13.2699855,1.6455439,-0.1516688,5.2174944,6.0000000
62.7585776,-3.3330563,-13.2767812,1.6296869,-0.1604061,5.3311778,6.0000000
62.8585117,-3.4335591,-13.2818774,1.6130742,-0.1699077,5.4424870,6.0000000
62.9584457,-3.5330534,-13.2852270,1.5956533,-0.1802415,5.5515650,6.0000000
63.0583797,-3.6314670,-13.2867827,1.5773683,-0.1914804,5.6585406,5.8689743
63.1583138,-3.7287277,-13.2864974,1.5581596,-0.2037019,5.7612588,5.2387047
63.2582478,-3.8267492,-13.2842581,1.5375109,-0.2188447,5.8514231,4.5069430
63.3581819,-3.9290005,-13.2796702,1.5140507,-0.2395657,5.9278956,3.5816743
63.4581159,-4.0298999,-13.2726763,1.4887894,-0.2598820,5.9879720,0.7214315
63.5580499,-4.1295568,-13.2631456,1.4617887,-0.2793659,6.0000000,0.0000000
63.6579840,-4.2280807,-13.2509475,1.4331390,-0.2975538,6.0000000,0.0000000
63.7579180,-4.3255810,-13.2359512,1.4029598,-0.3139660,6.0000000,0.0000000
63.8578521,-4.4221671,-13.2180259,1.3714002,-0.3281316,6.0000000,0.0000000
63.9577861,-4.5182447,-13.1969740,1.3387352,-0.3305723,6.0000000,0.0000000
64.0577201,-4.6139861,-13.1727095,1.3066170,-0.3194317,6.0000000,0.0000000
64.1576542,-4.7091290,-13.1453732,1.2756269,-0.3063676,6.0000000,0.0000000
64.2575882,-4.8037813,-13.1150369,1.2458918,-0.2917066,6.0000000,0.0000000
64.3575223,-4.8980510,-13.0817725,1.2175174,-0.2757887,6.0000000,0.0000000
64.4574563,-4.9920459,-13.0456518,1.1905883,-0.2589507,6.0000000,0.0000000
64.5573903,-5.0858739,-13.0067467,1.1651681,-0.2415126,6.0000000,0.0000000
64.6573244,-5.1765235,-12.9665543,1.1419905,-0.2268740,6.0000000,0.0000000
64.7572584,-5.2656033,-12.9246421,1.1202546,-0.2149528,6.0000000,-0.0717050
64.8571925,-5.3544820,-12.8804934,1.0994563,-0.2044281,5.9988056,-4.6216584
64.9571265,-5.4430530,-12.8342253,1.0795007,-0.1951789,5.9213129,-5.1373495
65.0570605,-5.5312096,-12.7859547,1.0602993,-0.1871001,5.8339656,-5.6149153
65.1569946,-5.6188451,-12.7357988,1.0417693,-0.1801013,5.7369776,-6.0571041
65.2569286,-5.7058528,-12.6838746,1.0238326,-0.1741067,5.6304787,-6.4731416
65.3568627,-5.7925473,-12.6300288,1.0061649,-0.1748765,5.5143917,-6.6818581
65.4567967,-5.8785615,-12.5744458,0.9878882,-0.1825242,5.3919408,-6.6405735
65.5567308,-5.9631729,-12.5175012,0.9687574,-0.1931618,5.2674270,-6.5208166
65.6566648,-6.0459925,-12.4593661,0.9485330,-0.2072114,5.1422256,-6.3279659
65.7565988,-6.1266314,-12.4002113,0.9269446,-0.2252798,5.0177411,-6.0508508
65.8565329,-6.2047005,-12.3402078,0.9036806,-0.2482085,4.8957485,-5.6714309
65.9564669,-6.2798110,-12.2795265,0.8783748,-0.2771456,4.7785788,-5.3464242
66.0564010,-6.3580217,-12.2126732,0.8482039,-0.3056833,4.6654299,-5.0810120
66.1563350,-6.4377319,-12.1399567,0.8137937,-0.3334339,4.5552940,-4.6886284
66.2562690,-6.5121388,-12.0670900,0.7773023,-0.3690078,4.4512466,-4.1253740
66.3562031,-6.5810002,-11.9943647,0.7381659,-0.4146926,4.3576446,-3.3204470
66.4561371,-6.6440737,-11.9220723,0.6956923,-0.4736347,4.2808194,-2.1545585
66.5560712,-6.7011168,-11.8505045,0.6490215,-0.5501849,4.2302231,-0.7931394
66.6560052,-6.7586526,-11.7699461,0.5900336,-0.6318614,4.2114444,0.0000000
66.7559392,-6.8133687,-11.6819615,0.5218976,-0.6765799,4.2114444,0.0000000
66.8558733,-6.8599089,-11.5943190,0.4544644,-0.6734510,4.2114444,0.0554956
66.9558073,-6.8996018,-11.5060432,0.3915587,-0.6175468,4.2127611,1.0401771
67.0557414,-6.9337759,-11.4161591,0.3367040,-0.5171175,4.2373640,2.7150246
67.1556754,-6.9626862,-11.3270362,0.2914700,-0.4572346,4.3009186,3.5421205
67.2556094,-6.9881076,-11.2354119,0.2507768,-0.3970037,4.3824488,4.3752044
67.3555435,-7.0107516,-11.1397204,0.2150595,-0.3292218,4.4811071,5.3891209
67.4554775,-7.0310779,-11.0391140,0.1848164,-0.2610425,4.5997211,6.0000000
67.5554116,-7.0495459,-10.9327453,0.1601411,-0.1977806,4.7282812,6.0000000
67.6553456,-7.0637167,-10.8399264,0.1434138,-0.1616134,4.8534371,6.0000000
67.7552796,-7.0766348,-10.7456397,0.1293137,-0.1360041,4.9754457,6.0000000
67.8552137,-7.0887199,-10.6478519,0.1169325,-0.1162401,5.0945332,6.0000000
67.9551477,-7.0999918,-10.5470084,0.1059571,-0.1007674,5.2108998,6.0000000
68.0550818,-7.1104705,-10.4435544,0.0961427,-0.0885110,5.3247240,6.0000000
68.1550158,-7.1201758,-10.3379352,0.0872950,-0.0787131,5.4361654,6.0000000
68.2549499,-7.1285204,-10.2382413,0.0798871,-0.0690125,5.5453677,6.0000000
68.3548839,-7.1360720,-10.1398994,0.0735402,-0.0598660,5.6524606,6.0000000
68.4548179,-7.1431036,-10.0406100,0.0679997,-0.0515999,5.7575619,6.0000000
68.5547520,-7.1496689,-9.9405855,0.0632122,-0.0440314,5.8607788,6.0000000
68.6546860,-7.1558214,-9.8400383,0.0591348,-0.0370035,5.9622090,2.2618101
68.7546201,-7.1616148,-9.7391808,0.0557342,-0.0303778,6.0000000,0.0000000
68.8545541,-7.1671028,-9.6382253,0.0529856,-0.0240290,6.0000000,0.0000000
68.9544881,-7.1722899,-9.5379531,0.0502751,-0.0302641,6.0000000,0.0000000
69.0544222,-7.1771650,-9.4378210,0.0469113,-0.0368557,6.0000000,0.0000000
69.1543562,-7.1816636,-9.3378228,0.0428895,-0.0435119,6.0000000,0.0000000
69.2542903,-7.1857203,-9.2379665,0.0382056,-0.0502378,6.0000000,0.0000000
69.3542243,-7.1892701,-9.1382602,0.0328549,-0.0570379,6.0000000,0.0000000
69.4541583,-7.1922475,-9.0387119,0.0268326,-0.0639156,6.0000000,0.0000000
69.5540924,-7.1945907,-8.9391730,0.0201297,-0.0700073,6.0000000,0.0000000
69.6540264,-7.1962535,-8.8389869,0.0130353,-0.0715846,6.0000000,0.0000000
69.7539605,-7.1971969,-8.7389429,0.0057979,-0.0730786,6.0000000,0.0000000
69.8538945,-7.1974090,-8.6390118,-0.0015759,-0.0744838,6.0000000,0.0000000
69.9538285,-7.1968781,-8.5391642,-0.0090793,-0.0757946,6.0000000,0.0000000
70.0537626,-7.1955925,-8.4393708,-0.0167050,-0.0770061,6.0000000,0.0000000
70.1536966,-7.1935404,-8.3396023,-0.0244456,-0.0781136,6.0000000,0.0000000
70.2536307,-7.1907111,-8.2398561,-0.0322674,-0.0779656,6.0000000,0.0000000
70.3535647,-7.1871066,-8.1401270,-0.0399571,-0.0761434,6.0000000,0.0000000
70.4534988,-7.1827420,-8.0403773,-0.0474685,-0.0743168,6.0000000,0.0000000
70.5534328,-7.1776343,-7.9406077,-0.0548014,-0.0724874,6.0000000,0.0000000
70.6533668,-7.1718006,-7.8408190,-0.0619557,-0.0706566,6.0000000,0.0000000
70.7533009,-7.1652580,-7.7410118,-0.0689313,-0.0688258,6.0000000,0.0000000
70.8532349,-7.1580235,-7.6411869,-0.0757283,-0.0669962,6.0000000,0.0000000
70.9531690,-7.1501467,-7.5417369,-0.0823172,-0.0650532,6.0000000,0.0000000
71.0531030,-7.1416355,-7.4424623,-0.0886978,-0.0630148,6.0000000,0.0000000
71.1530370,-7.1324915,-7.3431409,-0.0948797,-0.0609376,6.0000000,0.0000000
71.2529711,-7.1227317,-7.2437547,-0.1008600,-0.0588261,6.0000000,0.0000000
71.3529051,-7.1123730,-7.1442856,-0.1066362,-0.0566850,6.0000000,0.0000000
71.4528392,-7.1014324,-7.0447154,-0.1122059,-0.0545186,6.0000000,0.0000000
71.5527732,-7.0899269,-6.9450261,-0.1175673,-0.0523316,6.0000000,0.0000000
71.6527072,-7.0780124,-6.8463176,-0.1226300,-0.0494057,6.0000000,0.0000000
71.7526413,-7.0656092,-6.7476390,-0.1273928,-0.0463765,6.0000000,0.0000000
71.8525753,-7.0527226,-6.6488037,-0.1318649,-0.0433623,6.0000000,0.0000000
71.9525094,-7.0393781,-6.5498008,-0.1360468,-0.0403659,6.0000000,0.0000000
72.0524434,-7.0256017,-6.4506191,-0.1399396,-0.0373901,6.0000000,0.0000000
72.1523774,-7.0114190,-6.3512478,-0.1435443,-0.0344373,6.0000000,0.0000000
72.2523115,-6.9968559,-6.2516758,-0.1468621,-0.0315098,6.0000000,0.0000000
72.3522455,-6.9821419,-6.1532698,-0.1499821,-0.0312620,6.0000000,0.0000000
72.4521796,-6.9670929,-6.0547227,-0.1530909,-0.0311159,6.0000000,0.0000000
72.5521136,-6.9517105,-5.9560463,-0.1561931,-0.0310185,6.0000000,0.0000000
72.6520476,-6.9360001,-5.8572793,-0.1592924,-0.0309692,6.0000000,0.0000000
72.7519817,-6.9199674,-5.7584604,-0.1623922,-0.0309674,6.0000000,0.0000000
72.8519157,-6.9036177,-5.6596283,-0.1654963,-0.0310130,6.0000000,0.0000000
72.9518498,-6.8869567,-5.5608219,-0.1686081,-0.0311060,6.0000000,0.0000000
73.0517838,-6.8699673,-5.4619834,-0.1719064,-0.0346827,6.0000000,0.0000000
73.1517179,-6.8526433,-5.3632565,-0.1755649,-0.0383262,6.0000000,0.0000000
73.2516519,-6.8349567,-5.2646882,-0.1795886,-0.0420484,6.0000000,0.0000000
73.3515859,-6.8168793,-5.1663255,-0.1839837,-0.0458626,6.0000000,0.0000000
73.4515200,-6.7983832,-5.0682156,-0.1887572,-0.0497822,6.0000000,0.0000000
73.5514540,-6.7794401,-4.9704056,-0.1939170,-0.0538214,6.0000000,0.0000000
73.6513881,-6.7600128,-4.8728966,-0.1994744,-0.0579070,6.0000000,0.0000000
73.7513221,-6.7397254,-4.7740400,-0.2053606,-0.0587568,6.0000000,0.0000000
73.8512561,-6.7189177,-4.6756114,-0.2113167,-0.0596588,6.0000000,0.0000000
73.9511902,-6.6975907,-4.5776311,-0.2173464,-0.0606150,6.0000000,0.0000000
74.0511242,-6.6757450,-4.4801192,-0.2234537,-0.0616275,6.0000000,0.0000000
74.1510583,-6.6533816,-4.3830959,-0.2296426,-0.0626985,6.0000000,0.0000000
74.2509923,-6.6305011,-4.2865814,-0.2359172,-0.0638305,6.0000000,0.0000000
74.3509263,-6.6069906,-4.1901351,-0.2423117,-0.0649095,6.0000000,0.0000000
74.4508604,-6.5824207,-4.0921147,-0.2488996,-0.0654773,6.0000000,0.0000000
74.5507944,-6.5573103,-3.9946709,-0.2555171,-0.0660489,6.0000000,0.0000000
74.6507285,-6.5316624,-3.8978044,-0.2621643,-0.0666244,6.0000000,0.0000000
74.7506625,-6.5054800,-3.8015160,-0.2688412,-0.0672037,6.0000000,0.0000000
74.8505965,-6.4787658,-3.7058066,-0.2755480,-0.0677867,6.0000000,0.0000000
74.9505306,-6.4515230,-3.6106770,-0.2822848,-0.0683736,6.0000000,0.0000000
75.0504646,-6.4233659,-3.5148224,-0.2891520,-0.0692228,6.0000000,0.0000000
75.1503987,-6.3942870,-3.4183144,-0.2961839,-0.0703042,6.0000000,0.0000000
75.2503327,-6.3646467,-3.3224039,-0.3032947,-0.0713613,6.0000000,0.0000000
75.3502667,-6.3344396,-3.2270806,-0.3104822,-0.0723922,6.0000000,0.0000000
75.4502008,-6.3036604,-3.1323342,-0.3177441,-0.0733946,6.0000000,0.0000000
75.5501348,-6.2723035,-3.0381544,-0.3250780,-0.0743664,6.0000000,0.0000000
75.6500689,-6.2403548,-2.9445056,-0.3324833,-0.0755153,6.0000000,0.0000000
75.7500029,-6.2073366,-2.8501017,-0.3406250,-0.0872656,6.0000000,0.0000000
75.8499370,-6.1735686,-2.7561886,-0.3499086,-0.0987225,6.0000000,0.0000000
75.9498710,-6.1389089,-2.6626965,-0.3603061,-0.1097493,6.0000000,0.0000000
76.0498050,-6.1032157,-2.5695558,-0.3717803,-0.1202099,6.0000000,0.0000000
76.1497391,-6.0663469,-2.4766965,-0.3842848,-0.1299731,6.0000000,0.0000000
76.2496731,-6.0281608,-2.3840490,-0.3977650,-0.1389158,6.0000000,0.0000000
76.3496072,-5.9892993,-2.2933321,-0.4117651,-0.1432827,6.0000000,0.0000000
76.4495412,-5.9494310,-2.2037704,-0.4258809,-0.1445541,6.0000000,0.0000000
76.5494752,-5.9080100,-2.1141706,-0.4401791,-0.1450061,6.0000000,0.0000000
76.6494093,-5.8649544,-2.0244422,-0.4545999,-0.1446555,6.0000000,0.0000000
76.7493433,-5.8201826,-1.9344949,-0.4690840,-0.1435331,6.0000000,0.0000000
76.8492774,-5.7736125,-1.8442382,-0.4835736,-0.1416829,6.0000000,0.0000000
76.9492114,-5.7252015,-1.7536534,-0.4980014,-0.1388691,6.0000000,0.0000000
77.0491454,-5.6782130,-1.6685185,-0.5102257,-0.1129394,6.0000000,0.0000000
77.1490795,-5.6297509,-1.5829626,-0.5201315,-0.0888702,6.0000000,0.0000000
77.2490135,-5.5800507,-1.4969917,-0.5278249,-0.0663432,6.0000000,0.0000000
77.3489476,-5.5293478,-1.4106116,-0.5333936,-0.0450642,6.0000000,0.0000000
77.4488816,-5.4778778,-1.3238285,-0.5369080,-0.0247613,6.0000000,0.0000000
77.5488156,-5.4258761,-1.2366482,-0.5384218,-0.0051822,6.0000000,0.0000000
77.6487497,-5.3735783,-1.1490768,-0.5379729,0.0139081,6.0000000,0.0000000
77.7486837,-5.3222385,-1.0628358,-0.5356328,0.0327187,6.0000000,0.0000000
77.8486178,-5.2711519,-0.9763750,-0.5314018,0.0515698,6.0000000,0.0000000
77.9485518,-5.2205040,-0.8896334,-0.5252630,0.0707379,6.0000000,0.0000000
78.0484859,-5.1705440,-0.8026567,-0.5171833,0.0904950,6.0000000,0.0000000
78.1484199,-5.1215210,-0.7154903,-0.5071111,0.1111161,6.0000000,0.0000000
78.2483539,-5.0736842,-0.6281798,-0.4949768,0.1328832,6.0000000,0.0000000
78.3482880,-5.0272826,-0.5407708,-0.4806925,0.1560880,6.0000000,0.0000000
78.4482220,-4.9811892,-0.4505869,-0.4641355,0.1671023,6.0000000,0.0000000
78.5481561,-4.9364716,-0.3593095,-0.4468470,0.1731024,6.0000000,0.0000000
78.6480901,-4.8936998,-0.2679870,-0.4290840,0.1792103,6.0000000,0.0000000
78.7480241,-4.8528957,-0.1766189,-0.4108419,0.1854105,6.0000000,0.0000000
78.8479582,-4.8140811,-0.0852044,-0.3921172,0.1916847,6.0000000,0.0000000
78.9478922,-4.7772780,0.0062570,-0.3729078,0.1980120,6.0000000,0.0000000
79.0478263,-4.7425082,0.0977660,-0.3532131,0.2043688,6.0000000,0.0000000
79.1477603,-4.7087011,0.1924374,-0.3329197,0.1964442,6.0000000,0.0000000
79.2476943,-4.6767062,0.2879502,-0.3137534,0.1839061,6.0000000,0.0000000
79.3476284,-4.6466375,0.3835397,-0.2959956,0.1703405,6.0000000,0.0000000
79.4475624,-4.6183215,0.4792191,-0.2797124,0.1558871,6.0000000,0.0000000
79.5474965,-4.5915848,0.5750020,-0.2649601,0.1406841,6.0000000,0.0000000
79.6474305,-4.5662539,0.6709016,-0.2517854,0.1248651,6.0000000,0.0000000
79.7473645,-4.5421016,0.7671510,-0.2401847,0.1106480,6.0000000,0.0000000
79.8472986,-4.5187809,0.8646861,-0.2292616,0.1071927,6.0000000,0.0000000
79.9472326,-4.4965380,0.9623407,-0.2186986,0.1037365,6.0000000,0.0000000
80.0471667,-4.4753380,1.0600925,-0.2084951,0.1002825,6.0000000,0.0000000
80.1471007,-4.4551463,1.1579193,-0.1986503,0.0968329,6.0000000,0.0000000
80.2470347,-4.4359282,1.2557988,-0.1891631,0.0933896,6.0000000,0.0000000
80.3469688,-4.4176491,1.3537086,-0.1800324,0.0899535,6.0000000,0.0000000
80.4469028,-4.4002057,1.4520239,-0.1712041,0.0870933,6.0000000,0.0000000
80.5468369,-4.3835981,1.5506087,-0.1626277,0.0844498,6.0000000,0.0000000
80.6467709,-4.3678358,1.6492490,-0.1543308,0.0816420,6.0000000,0.0000000
80.7467050,-4.3528835,1.7479794,-0.1463248,0.0786830,6.0000000,0.0000000
80.8466390,-4.3387059,1.8468345,-0.1386205,0.0755867,6.0000000,0.0000000
80.9465730,-4.3252675,1.9458491,-0.1312276,0.0723676,6.0000000,0.0000000
81.0465071,-4.3125460,2.0449531,-0.1241616,0.0691368,6.0000000,0.0000000
81.1464411,-4.3005923,2.1434470,-0.1174285,0.0665691,6.0000000,0.0000000
81.2463752,-4.2892679,2.2422099,-0.1109431,0.0638927,6.0000000,0.0000000
81.3463092,-4.2785455,2.3412855,-0.1047133,0.0611219,6.0000000,0.0000000
81.4462432,-4.2683977,2.4407175,-0.0987462,0.0582709,6.0000000,0.0000000
81.5461773,-4.2587971,2.5405493,-0.0930479,0.0553541,6.0000000,0.0000000
81.6461113,-4.2497164,2.6408247,-0.0876237,0.0523860,6.0000000,0.0000000
81.7460454,-4.2412495,2.7401226,-0.0825501,0.0494421,6.0000000,0.0000000
81.8459794,-4.2333324,2.8386849,-0.0778031,0.0465839,6.0000000,0.0000000
81.9459134,-4.2258368,2.9377285,-0.0733159,0.0437795,6.0000000,0.0000000
82.0458475,-4.2187408,3.0372540,-0.0690854,0.0410289,6.0000000,0.0000000
82.1457815,-4.2120227,3.1372621,-0.0651087,0.0383322,6.0000000,0.0000000
82.2457156,-4.2056609,3.2377532,-0.0613825,0.0356894,6.0000000,0.0000000
82.3456496,-4.1996335,3.3387281,-0.0579039,0.0331000,6.0000000,0.0000000
82.4455836,-4.1940484,3.4378166,-0.0547513,0.0303975,6.0000000,0.0000000
82.5455177,-4.1887708,3.5367588,-0.0518725,0.0277256,6.0000000,0.0000000
82.6454517,-4.1837447,3.6361281,-0.0492440,0.0251236,6.0000000,0.0000000
82.7453858,-4.1789484,3.7359082,-0.0468616,0.0225867,6.0000000,0.0000000
82.8453198,-4.1743602,3.8360826,-0.0447213,0.0201105,6.0000000,0.0000000
82.9452538,-4.1699582,3.9366350,-0.0428195,0.0176904,6.0000000,0.0000000
83.0451879,-4.1657207,4.0375490,-0.0411528,0.0153225,6.0000000,0.0000000
83.1451219,-4.1617013,4.1369080,-0.0397511,0.0128506,6.0000000,0.0000000
83.2450560,-4.1578100,4.2362451,-0.0385957,0.0104020,6.0000000,0.0000000
83.3449900,-4.1540110,4.3358615,-0.0376790,0.0079974,6.0000000,0.0000000
83.4449241,-4.1502822,4.4357312,-0.0369983,0.0056306,6.0000000,0.0000000
83.5448581,-4.1466015,4.5358279,-0.0365516,0.0032958,6.0000000,0.0000000
83.6447921,-4.1429465,4.6361255,-0.0363368,0.0009875,6.0000000,0.0000000
83.7447262,-4.1392952,4.7365979,-0.0363527,-0.0012999,6.0000000,0.0000000
83.8446602,-4.1356500,4.8365262,-0.0366216,-0.0042508,6.0000000,0.0000000
83.9445943,-4.1319667,4.9363353,-0.0372044,-0.0074178,6.0000000,0.0000000
84.0445283,-4.1282065,5.0362205,-0.0381040,-0.0105826,6.0000000,0.0000000
84.1444623,-4.1243388,5.1361457,-0.0393208,-0.0137552,6.0000000,0.0000000
84.2443964,-4.1203334,5.2360747,-0.0408558,-0.0169455,6.0000000,0.0000000
84.3443304,-4.1161596,5.3359714,-0.0427107,-0.0201634,6.0000000,0.0000000
84.4442645,-4.1117871,5.4357996,-0.0448878,-0.0234188,6.0000000,0.0000000
84.5441985,-4.1071688,5.5358862,-0.0473737,-0.0258380,6.0000000,0.0000000
84.6441325,-4.1022843,5.6361041,-0.0500569,-0.0276500,6.0000000,0.0000000
84.7440666,-4.0971289,5.7361719,-0.0529195,-0.0294928,6.0000000,0.0000000
84.8440006,-4.0916865,5.8360712,-0.0559637,-0.0313694,6.0000000,0.0000000
84.9439347,-4.0859404,5.9357839,-0.0591920,-0.0332825,6.0000000,0.0000000
85.0438687,-4.0798746,6.0352918,-0.0626070,-0.0352351,6.0000000,0.0000000
85.1438027,-4.0734725,6.1345765,-0.0662114,-0.0372303,6.0000000,0.0000000
85.2437368,-4.0666768,6.2342185,-0.0699749,-0.0367925,6.0000000,0.0000000
85.3436708,-4.0594800,6.3343309,-0.0734958,-0.0333524,6.0000000,0.0000000
85.4436049,-4.0519636,6.4342173,-0.0766618,-0.0298500,6.0000000,0.0000000
85.5435389,-4.0441630,6.5338996,-0.0794690,-0.0262916,6.0000000,0.0000000
85.6434729,-4.0361137,6.6334000,-0.0819139,-0.0226833,6.0000000,0.0000000
85.7434070,-4.0278511,6.7327403,-0.0839934,-0.0190313,6.0000000,0.0000000
85.8433410,-4.0194105,6.8319425,-0.0857048,-0.0153420,6.0000000,0.0000000
85.9432751,-4.0107994,6.9313496,-0.0870590,-0.0120449,6.0000000,0.0000000
86.0432091,-4.0020379,7.0310915,-0.0881279,-0.0093037,6.0000000,0.0000000
86.1431432,-3.9931911,7.1307409,-0.0889209,-0.0065486,6.0000000,0.0000000
86.2430772,-3.9842860,7.2303065,-0.0894373,-0.0037809,6.0000000,0.0000000
86.3430112,-3.9753497,7.3297969,-0.0896763,-0.0010023,6.0000000,0.0000000
86.4429453,-3.9664094,7.4292210,-0.0896373,0.0017857,6.0000000,0.0000000
86.5428793,-3.9574921,7.5285874,-0.0893198,0.0045816,6.0000000,0.0000000
86.6428134,-3.9486137,7.6280323,-0.0887178,0.0075903,6.0000000,0.0000000
86.7427474,-3.9398006,7.7275988,-0.0877958,0.0108587,6.0000000,0.0000000
86.8426814,-3.9310983,7.8271447,-0.0865475,0.0141260,6.0000000,0.0000000
86.9426155,-3.9225378,7.9266865,-0.0849731,0.0173882,6.0000000,0.0000000
87.0425495,-3.9141505,8.0262407,-0.0830733,0.0206410,6.0000000,0.0000000
87.1424836,-3.9059675,8.1258237,-0.0808490,0.0238802,6.0000000,0.0000000
87.2424176,-3.8980201,8.2254520,-0.0783011,0.0271015,6.0000000,0.0000000
87.3423516,-3.8903502,8.3250019,-0.0754318,0.0304461,6.0000000,0.0000000
87.4422857,-3.8829899,8.4244795,-0.0722213,0.0339229,6.0000000,0.0000000
87.5422197,-3.8759620,8.5240414,-0.0686628,0.0373782,6.0000000,0.0000000
87.6421538,-3.8693012,8.6236972,-0.0647579,0.0408091,6.0000000,0.0000000
87.7420878,-3.8630419,8.7234567,-0.0605085,0.0442125,6.0000000,0.0000000
87.8420218,-3.8572187,8.8233296,-0.0559163,0.0475850,6.0000000,0.0000000
87.9419559,-3.8518660,8.9233255,-0.0509837,0.0509232,6.0000000,0.0000000
88.0418899,-3.8470368,9.0230530,-0.0457316,0.0543385,6.0000000,0.0000000
88.1418240,-3.8427596,9.1225358,-0.0401470,0.0578234,6.0000000,0.0000000
88.2417580,-3.8390509,9.2221672,-0.0342100,0.0612637,6.0000000,0.0000000
88.3416921,-3.8359469,9.3219556,-0.0279239,0.0646553,6.0000000,0.0000000
88.4416261,-3.8334840,9.4219098,-0.0212920,0.0679937,6.0000000,0.0000000
88.5415601,-3.8316983,9.5220383,-0.0143179,0.0712743,6.0000000,0.0000000
88.6414942,-3.8306260,9.6223500,-0.0070059,0.0744922,6.0000000,0.0000000
88.7414282,-3.8303033,9.7220593,0.0006005,0.0785592,6.0000000,0.0000000
88.8413623,-3.8307563,9.8211107,0.0086267,0.0834612,6.0000000,0.0000000
